Frame;Clase;ID;Xmin;Ymin;Xmax;Ymax
151;car;19;1715.256714;586.795044;1821.466431;659.475159
151;car;20;76.762154;344.065887;124.607666;376.953125
151;car;21;508.886017;337.857361;553.034119;362.490906
151;car;22;1573.957642;542.653748;1664.459595;605.210083
151;car;23;1782.102051;504.422302;1859.690308;549.155884
151;car;24;1220.189697;421.789154;1311.768066;458.785095
151;car;26;1865.593750;509.426819;1919.997437;553.639343
151;car;31;302.255829;350.506470;354.351318;385.438873
151;car;34;1804.997070;479.731842;1861.074341;517.540894
151;car;36;738.944214;372.807373;783.606506;407.463501
151;car;41;1857.944702;555.183533;1918.950684;605.946594
151;car;44;1878.230591;591.492798;1920.000000;663.075012
151;car;46;1638.513550;537.832703;1726.034424;576.429749
151;car;49;1682.450439;492.045044;1755.270630;542.376892
151;car;50;1080.723145;441.052185;1129.844360;492.563171
151;car;27;1126.888062;367.841644;1162.782104;400.796478
151;car;28;1110.998169;309.608276;1134.054199;328.547791
151;car;39;1582.440796;478.776031;1658.318359;517.729248
151;car;70;1102.128418;286.103333;1123.627686;305.416565
151;car;73;1359.736938;435.556183;1437.471924;474.120117
151;car;40;670.449890;370.768707;714.647888;398.597809
151;car;30;52.673470;314.862061;105.923630;341.672607
151;car;33;16.898483;322.958832;74.784920;350.681366
151;pedestrian;60;1429.565674;772.410400;1455.902222;847.827148
151;car;79;1040.159790;300.925629;1061.879639;320.463318
151;pedestrian;13;115.090263;604.677551;146.003036;664.571716
151;car;11;1075.042725;346.065155;1100.245605;370.839508
151;car;37;1486.338013;486.923950;1558.778931;536.503052
151;car;81;1803.952026;558.690369;1895.334351;614.134216
151;car;64;1670.598633;421.771881;1742.382568;448.832397
151;car;52;703.214478;378.492981;742.976318;403.659760
151;car;6;1197.700806;642.130554;1279.011963;736.119751
151;pedestrian;38;474.159576;656.756226;507.194580;722.334717
151;car;77;1754.697754;555.153198;1860.396118;612.480042
151;car;35;0.186337;326.424438;40.902000;357.658569
151;car;85;1827.176880;625.689819;1916.998047;668.504456
151;car;58;183.053192;321.887024;227.605133;345.296295
151;car;74;1718.223999;530.386536;1802.631714;573.271851
151;car;55;410.286743;358.595947;464.321503;388.711548
152;car;2;1093.030518;769.421814;1192.000854;919.933777
152;car;3;933.945557;686.502380;1015.526733;784.134094
152;car;4;957.765259;573.125916;1027.673828;649.074646
152;car;5;1079.727173;511.337128;1133.582520;569.507629
152;car;7;989.237915;442.245911;1035.319336;486.894775
152;car;8;553.278198;367.512665;610.817322;398.851196
152;car;9;1780.065796;707.308777;1917.108521;798.893860
152;car;10;1626.757935;579.954346;1729.911255;653.141907
152;pedestrian;12;1383.957520;724.405029;1417.989380;802.866882
152;car;14;639.838074;359.390961;682.735596;389.237701
152;car;15;784.334106;378.327911;832.239380;408.275970
152;car;16;350.225189;369.231476;424.341919;398.199585
152;car;17;295.205383;325.479797;344.218781;349.906097
152;car;18;133.484634;343.747864;180.766037;377.087708
152;car;19;1715.203735;586.667725;1821.645752;659.199158
152;car;20;77.073410;344.222565;124.880280;376.908539
152;car;21;509.085419;338.146820;552.716675;362.498810
152;car;22;1574.950928;543.338684;1665.363159;605.244141
152;car;23;1781.321899;504.414825;1856.347412;548.589722
152;car;24;1219.950684;421.766022;1311.144775;458.298187
152;car;26;1865.667358;509.205170;1920.000000;553.412292
152;car;31;302.369537;350.529907;354.601837;385.481812
152;car;34;1804.637329;479.705505;1859.779419;517.180603
152;car;36;739.045166;372.948761;783.513611;407.389801
152;car;41;1858.329590;554.734985;1919.158936;605.226379
152;car;44;1878.788208;591.541565;1920.000000;661.709961
152;car;46;1638.392334;537.125305;1724.143921;573.847290
152;car;49;1682.420898;491.985504;1754.876587;541.956360
152;car;50;1080.101685;440.203278;1130.500244;493.307831
152;car;27;1127.633423;368.158966;1163.081055;400.940826
152;car;28;1111.080811;309.843506;1133.908447;328.662262
152;car;39;1582.560059;478.070923;1659.119751;517.590027
152;car;70;1102.057129;286.210358;1123.276123;305.424652
152;car;73;1359.696289;435.056549;1437.372192;473.676666
152;car;40;670.440063;370.892487;714.245300;398.599915
152;car;30;52.734413;314.632141;106.125145;341.469177
152;car;33;16.038681;322.727417;74.171455;350.617096
152;pedestrian;60;1429.636108;772.305176;1455.740479;847.039062
152;car;79;1040.295776;300.890320;1062.090088;320.558716
152;pedestrian;13;116.337402;608.529907;145.953857;664.616760
152;car;11;1075.326660;346.332123;1100.094727;370.691559
152;car;37;1486.383057;486.961914;1558.574585;536.395813
152;car;64;1669.671631;421.708099;1739.283081;448.307007
152;car;52;703.880737;378.988281;742.677612;403.688629
152;car;6;1198.028076;644.043457;1278.827881;736.981812
152;pedestrian;38;475.954529;658.209961;508.781525;722.505920
152;car;77;1759.962769;556.046570;1871.370728;615.170105
152;car;35;0.056070;326.224121;40.872833;357.668762
152;car;85;1829.250854;625.858826;1918.040771;668.259583
152;car;86;1850.477417;696.769409;1919.974487;775.850464
152;car;58;183.196884;321.869965;227.345200;345.290100
152;car;74;1718.504517;530.411499;1801.841064;573.230591
152;car;55;410.483582;358.625854;464.544495;388.841736
153;car;2;1093.487061;771.896606;1192.245483;921.894531
153;car;3;933.049500;686.939880;1015.409119;785.454529
153;car;4;957.873718;573.635193;1027.534668;649.252319
153;car;5;1080.313110;511.893890;1133.995361;570.070435
153;car;7;989.012756;442.414459;1034.983765;487.262115
153;car;8;553.050659;367.395721;610.960449;398.904846
153;car;9;1779.198975;707.079285;1917.174805;798.965698
153;car;10;1627.006836;580.061279;1729.928467;653.055237
153;pedestrian;12;1383.622559;724.425293;1417.852905;803.070007
153;car;14;639.351196;359.419891;681.252014;389.109741
153;car;15;784.413818;378.484070;831.984009;408.129944
153;car;16;350.311340;369.058899;425.023560;398.198517
153;car;17;295.073212;325.402710;344.033875;349.834686
153;car;18;132.792908;343.598663;180.332382;377.166992
153;car;19;1714.985718;586.624939;1821.780151;659.095947
153;car;20;77.100525;344.253693;124.882156;376.851624
153;car;21;509.233673;338.114471;553.037109;362.521332
153;car;22;1575.188843;543.665588;1665.918457;605.243164
153;car;23;1781.480225;504.407928;1854.818604;548.433899
153;car;24;1219.488159;421.724274;1311.019897;458.129761
153;car;26;1865.735962;509.131104;1920.000000;553.305298
153;car;31;302.585358;350.728149;354.789093;385.539429
153;car;34;1804.530396;479.673615;1859.042358;517.004333
153;car;36;739.302551;373.073395;783.513306;407.286072
153;car;41;1858.276245;554.534363;1919.191772;604.960449
153;car;44;1879.043091;591.552429;1920.000000;661.362915
153;car;46;1637.909058;537.469727;1724.165649;573.440063
153;car;49;1682.358398;491.970398;1754.737671;541.789062
153;car;50;1080.345215;440.662994;1131.259521;494.693481
153;car;27;1128.295410;369.526093;1163.115112;401.946045
153;car;28;1111.299316;309.937897;1134.164307;328.817993
153;car;39;1582.688599;477.656494;1659.398193;517.458130
153;car;70;1101.803589;286.268341;1122.773193;305.377625
153;car;73;1359.683350;434.993164;1437.191528;473.635803
153;car;40;671.593445;373.042694;712.755249;398.933441
153;car;30;52.506580;313.739777;107.089218;341.330536
153;car;33;16.187765;321.430878;73.393753;348.896057
153;pedestrian;60;1429.619629;772.335449;1455.645874;846.850464
153;car;79;1040.605347;301.160034;1062.550903;321.021484
153;pedestrian;13;116.796257;605.518250;148.079987;663.956116
153;car;11;1075.721558;346.341644;1100.423828;370.654388
153;car;37;1486.802856;487.003113;1558.764160;536.287598
153;car;64;1669.895630;421.755402;1737.912842;448.050415
153;car;52;704.241638;379.453979;742.317078;403.731567
153;car;6;1198.918701;644.795959;1280.745483;738.852417
153;pedestrian;38;476.879852;658.425415;510.607574;723.404663
153;car;77;1761.158203;556.406128;1876.165894;616.263306
153;car;35;0.000000;325.689728;40.698235;357.636169
153;car;85;1829.610962;625.836548;1918.304077;668.293213
153;car;86;1850.423584;696.695801;1920.000000;776.415894
153;car;74;1718.768311;530.460999;1801.403320;573.244812
153;car;55;411.990234;359.045135;465.367706;389.093689
153;car;29;208.211075;336.722961;277.039978;363.765533
153;car;67;1116.774780;332.745087;1142.517700;357.036255
153;car;84;341.799866;318.550629;384.089081;343.499359
154;car;2;1093.397095;775.196106;1192.315918;925.199585
154;car;3;932.728821;687.339417;1015.191040;786.126526
154;car;4;958.004333;574.038635;1027.843018;649.938904
154;car;5;1080.069824;512.745850;1133.994385;571.471741
154;car;7;989.090149;442.454163;1035.037842;487.481262
154;car;8;552.936096;367.337952;611.053650;398.930176
154;car;9;1782.670166;707.803955;1919.306641;798.959900
154;car;10;1626.708252;579.858337;1729.654053;652.811584
154;pedestrian;12;1383.562622;724.277649;1417.941040;803.104736
154;car;14;639.289368;359.309357;680.447510;388.975952
154;car;15;784.390564;378.496948;831.981873;408.077515
154;car;16;350.462341;368.941406;425.492004;398.166992
154;car;17;295.158112;325.451904;344.025421;349.862366
154;car;18;133.590378;343.677612;180.783844;377.162048
154;car;19;1714.674561;586.283875;1822.024780;659.025085
154;car;20;77.141769;344.139435;125.407341;376.964111
154;car;21;509.155518;338.301117;552.474182;362.460785
154;car;22;1575.307983;543.966309;1666.148682;605.062378
154;car;23;1781.672729;504.371429;1853.397827;548.268799
154;car;24;1218.796387;421.609741;1311.304077;458.188721
154;car;26;1865.684082;509.116089;1920.000000;553.421570
154;car;31;302.756561;350.669769;355.012299;385.387360
154;car;34;1803.879028;479.651123;1857.209351;516.576355
154;car;36;739.335510;373.075043;783.560730;407.276337
154;car;41;1857.673462;554.441833;1919.387817;605.443848
154;car;44;1878.698975;591.490479;1920.000000;661.131836
154;car;46;1636.737549;536.814636;1726.117798;573.397827
154;car;49;1681.915894;491.930542;1755.294678;542.435242
154;car;50;1080.567993;441.232422;1131.434937;495.371368
154;car;27;1128.965576;371.458557;1162.667969;402.901215
154;car;28;1111.688232;309.962036;1134.615234;328.859253
154;car;39;1583.016113;477.152771;1659.947144;517.360474
154;car;70;1102.335571;286.253998;1123.327393;305.421173
154;car;73;1359.970459;435.163361;1437.022583;473.634155
154;car;40;671.871643;373.466858;712.547791;398.960815
154;car;30;52.348427;313.663544;106.939362;341.280975
154;car;33;15.760028;321.708282;73.162704;349.234894
154;pedestrian;60;1429.641113;772.379700;1455.526855;846.469177
154;car;79;1040.733154;301.451538;1062.765869;321.422424
154;pedestrian;13;117.050697;603.042480;149.683380;663.226562
154;car;11;1075.781494;346.062500;1100.788696;370.683502
154;car;37;1486.774658;486.957123;1558.724731;536.244263
154;car;64;1670.586060;421.756195;1737.843018;448.052063
154;car;52;704.289978;379.541687;742.143616;403.702179
154;car;6;1199.433960;646.053345;1281.870117;740.589172
154;pedestrian;38;478.179169;658.532837;512.626770;723.899780
154;car;77;1761.694580;556.374817;1878.959106;616.493347
154;car;35;0.000000;326.069916;40.374878;357.843262
154;car;85;1830.071167;625.674988;1918.296387;668.013367
154;car;86;1850.572510;696.769165;1919.416504;775.083008
154;car;55;412.606781;359.161072;465.645630;389.206238
154;car;67;1116.795654;332.957458;1142.682617;357.265991
154;car;58;183.404541;321.657593;227.301605;345.270355
155;car;2;1093.199951;777.774414;1192.365479;928.062500
155;car;3;931.809387;687.825500;1014.865662;787.666260
155;car;4;957.849915;574.382629;1027.564331;650.214539
155;car;5;1079.471924;513.533813;1133.803711;572.835022
155;car;7;988.170715;442.208496;1035.461060;488.870575
155;car;8;552.850220;367.295349;611.160400;398.970001
155;car;9;1781.892456;707.507202;1918.918457;798.788879
155;car;10;1625.473022;579.064331;1729.264526;652.591553
155;pedestrian;12;1383.537231;723.986572;1418.040649;803.066406
155;car;14;639.444702;359.255127;679.964783;388.928711
155;car;15;784.294373;378.475220;832.071350;408.101746
155;car;16;350.468323;368.885498;425.646667;398.130554
155;car;17;295.204590;325.466827;343.994934;349.862183
155;car;18;133.898407;343.728882;180.813553;377.147552
155;car;19;1712.838257;585.204712;1821.468018;659.005554
155;car;20;77.091530;344.094971;125.612328;376.999725
155;car;21;509.022522;338.260773;552.265198;362.419769
155;car;22;1573.859863;543.817200;1665.134766;604.997559
155;car;23;1782.086670;504.357208;1852.510498;548.250488
155;car;24;1218.247070;421.506470;1311.834351;458.351379
155;car;26;1865.539429;509.069122;1920.000000;553.616760
155;car;31;302.725952;350.646393;355.129547;385.352203
155;car;34;1803.468506;479.574768;1856.029907;516.370239
155;car;36;739.367676;373.040833;783.649536;407.271210
155;car;41;1857.229980;554.558289;1919.673706;606.140076
155;car;44;1878.184814;591.524841;1920.000000;661.677856
155;car;46;1636.453979;536.565857;1728.241333;573.573730
155;car;49;1681.750488;491.980896;1755.616089;542.842041
155;car;50;1079.983276;441.780884;1130.714233;495.926300
155;car;27;1128.905396;372.845154;1162.153076;403.818604
155;car;28;1111.868286;309.994720;1134.767090;328.771362
155;car;39;1582.889404;476.585480;1660.031860;517.201904
155;car;73;1360.008423;435.147614;1436.950562;473.612457
155;car;40;671.942322;373.606903;712.537842;398.965637
155;car;30;52.113136;313.656372;106.740036;341.296967
155;car;33;15.982846;321.942871;73.169418;349.341644
155;pedestrian;60;1429.441528;772.286743;1455.173218;846.014404
155;car;79;1040.756836;301.623291;1062.817627;321.643097
155;pedestrian;13;118.458359;605.668213;150.403214;663.385132
155;car;11;1075.619385;346.263184;1101.394409;371.745148
155;car;37;1486.658447;486.948822;1558.476440;536.164551
155;car;64;1673.035034;421.804962;1740.942871;448.319641
155;car;52;704.299927;379.555756;742.067749;403.680298
155;car;6;1199.525757;647.038635;1282.763428;742.371460
155;pedestrian;38;479.552155;658.787109;514.739685;724.562073
155;car;77;1761.346313;556.169861;1880.231567;616.201477
155;car;35;0.000000;326.365723;40.158009;357.878754
155;car;86;1848.020142;696.311035;1918.127930;775.881531
155;car;55;413.079620;359.300293;465.679443;389.263275
155;car;67;1116.801392;332.955139;1143.105957;357.479828
155;car;58;183.560913;321.595703;227.121246;345.278381
155;car;25;1816.058960;606.847412;1908.940186;667.119446
156;car;2;1093.330933;779.324646;1192.345459;929.214722
156;car;3;931.642151;688.940918;1014.405884;788.547119
156;car;4;957.529968;574.593018;1027.509033;650.732544
156;car;5;1079.099365;514.147888;1133.614746;573.689697
156;car;7;987.733643;442.826843;1034.777466;489.575714
156;car;8;552.490906;367.393219;611.358887;399.384033
156;car;9;1781.111816;706.622925;1919.393066;798.751099
156;car;10;1625.530273;578.263306;1730.060303;652.481018
156;pedestrian;12;1383.450684;723.876099;1418.140137;803.345825
156;car;14;639.538635;358.950592;679.954590;388.996887
156;car;15;784.275146;378.292297;832.140686;407.877289
156;car;16;350.787537;369.012878;425.921722;398.209137
156;car;17;295.047333;325.421051;343.829681;349.825989
156;car;18;134.059494;343.845398;180.614731;377.084564
156;car;19;1710.567627;584.264526;1820.303467;658.861633
156;car;20;76.855431;343.839539;125.828552;377.040558
156;car;21;509.083954;338.170227;552.475769;362.387817
156;car;22;1574.716553;544.827881;1665.127686;604.983276
156;car;23;1783.018311;504.314240;1852.287598;548.173645
156;car;24;1218.852905;421.537903;1312.772827;458.374847
156;car;26;1865.198120;509.131836;1920.000000;554.017029
156;car;31;302.679932;350.726105;354.943726;385.218109
156;car;34;1802.542847;479.589844;1855.172974;516.833557
156;car;36;739.514709;373.102997;783.437439;407.046082
156;car;41;1855.703491;554.556885;1919.598877;607.267700
156;car;44;1876.864258;591.093933;1919.516357;661.787964
156;car;46;1638.350220;539.136169;1731.002563;576.015442
156;car;49;1681.291016;491.636353;1755.175659;542.339600
156;car;50;1079.908081;442.407501;1130.530884;496.605469
156;car;27;1129.098877;374.012360;1161.693359;404.223602
156;car;28;1111.810059;309.930786;1134.817871;328.665710
156;car;39;1578.978760;470.327087;1664.821777;516.638611
156;car;73;1356.785522;430.850647;1440.497070;473.045166
156;car;40;671.698608;373.513306;712.692444;399.037720
156;car;30;51.971756;313.599487;106.645218;341.293945
156;car;33;16.623604;321.978149;73.006775;348.939972
156;pedestrian;60;1429.131104;772.170776;1454.801147;845.737183
156;car;79;1040.636108;301.768982;1062.621216;321.674225
156;pedestrian;13;119.976837;600.514709;149.129044;651.736877
156;car;11;1075.519409;346.293579;1101.668335;372.263275
156;car;37;1486.734863;486.832977;1558.667358;536.160400
156;car;64;1674.963623;421.858582;1742.539917;448.100555
156;car;52;704.954590;379.172943;743.238159;403.694885
156;car;6;1199.267700;647.719299;1283.078857;743.597595
156;pedestrian;38;480.778534;659.030884;516.219482;724.258911
156;car;77;1758.283691;555.684875;1879.876099;615.993042
156;car;35;0.383565;326.645935;40.248692;357.856171
156;car;67;1116.751465;333.054993;1143.520386;357.772797
156;car;25;1807.321411;594.427979;1915.430298;666.549194
157;car;2;1093.851929;781.732605;1192.500732;930.920715
157;car;3;931.287170;688.968445;1014.500122;789.655151
157;car;4;957.204346;574.904114;1027.340332;651.262756
157;car;5;1078.958496;514.355591;1133.912354;574.547607
157;car;7;987.850098;443.055664;1034.266724;489.489166
157;car;8;552.434387;367.389191;611.376404;399.419373
157;car;9;1779.905396;706.385925;1918.758911;798.726501
157;car;10;1625.967529;578.216309;1730.190430;652.354187
157;pedestrian;12;1383.365723;723.909424;1418.104248;803.486633
157;car;14;639.455017;358.776581;679.447327;388.981995
157;car;15;784.136108;378.187164;832.239929;407.846893
157;car;16;350.882782;369.000458;426.282928;398.270416
157;car;17;294.985901;325.398376;343.772003;349.817902
157;car;18;134.162766;343.927521;180.502213;377.079865
157;car;19;1710.832886;585.134094;1819.227173;658.801208
157;car;20;76.740395;343.935760;125.404488;376.902863
157;car;21;509.105377;338.100220;552.676147;362.393250
157;car;22;1575.334595;545.423157;1665.112427;604.704468
157;car;23;1783.668579;504.267883;1851.889038;548.093750
157;car;24;1218.701416;421.371094;1313.376221;458.395996
157;car;26;1865.162476;509.156342;1920.000000;554.039734
157;car;31;302.594147;350.749054;354.948151;385.192169
157;car;34;1802.665161;479.574677;1855.003662;516.979797
157;car;36;739.510254;373.107941;783.342773;406.999146
157;car;41;1855.420532;554.538269;1919.543823;607.357178
157;car;44;1876.681396;590.979492;1919.273682;661.273621
157;car;46;1639.097046;540.824219;1732.726562;577.631104
157;car;49;1681.256836;491.617126;1755.093994;542.102844
157;car;50;1080.614258;442.719818;1131.656982;497.669189
157;car;27;1129.708862;374.755524;1161.894043;404.393829
157;car;28;1111.872314;309.857666;1134.996094;328.575256
157;car;39;1579.192139;469.070099;1665.136597;516.380798
157;car;73;1355.979858;429.362152;1441.692627;472.850037
157;car;40;671.575928;373.446655;712.813477;399.049377
157;car;30;51.972961;313.488220;106.660896;341.226654
157;car;33;16.810146;321.989838;72.950882;348.785278
157;pedestrian;60;1429.070312;772.165039;1454.674316;845.502502
157;car;79;1040.617310;302.339539;1062.460205;321.923279
157;pedestrian;13;120.460297;598.726990;148.854630;647.418030
157;car;11;1075.361206;346.334961;1101.705811;372.607971
157;car;37;1487.551270;486.957794;1559.353760;536.237976
157;car;64;1675.487305;421.822662;1743.246460;447.992065
157;car;52;705.162903;378.955536;743.666504;403.695160
157;car;6;1199.807617;648.427673;1283.763794;744.486389
157;pedestrian;38;481.264771;658.504456;517.578186;724.568542
157;car;77;1757.385620;555.813477;1880.039551;615.691162
157;car;35;0.534860;326.791473;40.249390;357.883850
157;car;67;1116.741943;333.365356;1143.974609;358.220032
157;car;25;1804.891235;590.479492;1916.014893;666.185059
157;car;83;1212.209595;337.436615;1264.132324;362.051819
157;car;70;1103.715088;286.348663;1125.252930;305.808960
158;car;2;1093.875732;784.480164;1193.472168;935.152100
158;car;3;930.830811;690.701355;1013.120605;790.366028
158;car;4;957.618164;575.419739;1027.240356;651.272461
158;car;5;1079.077637;515.256226;1134.103394;575.753479
158;car;7;988.180298;443.393066;1034.251709;489.796082
158;car;8;552.664856;367.332581;611.239502;399.133331
158;car;9;1780.477905;706.078064;1919.677002;798.740051
158;car;10;1626.132080;577.948608;1730.246216;652.260742
158;pedestrian;12;1383.752930;723.792603;1418.372803;803.276367
158;car;14;639.296509;358.747406;678.302002;388.739532
158;car;15;783.940674;378.214294;832.390503;408.038330
158;car;16;350.731171;369.094849;425.848572;398.193207
158;car;17;295.263580;325.487213;343.850555;349.826324
158;car;18;134.267532;344.024567;180.480896;377.157898
158;car;19;1710.772217;584.989868;1819.316650;658.832092
158;car;20;76.854500;344.059204;125.595787;376.996582
158;car;21;509.273987;338.178772;552.515259;362.337311
158;car;22;1575.281128;545.458313;1665.638184;604.828430
158;car;23;1784.093872;504.135681;1851.323486;547.913147
158;car;24;1217.774048;421.055420;1313.782837;458.522827
158;car;26;1865.195068;509.135590;1919.906250;553.902893
158;car;31;303.500671;350.612152;354.967072;384.145935
158;car;34;1803.086304;479.619141;1854.802490;516.927917
158;car;36;739.400085;373.015442;783.630249;407.209839
158;car;41;1854.684937;554.575317;1919.327026;607.693726
158;car;44;1876.018799;590.948975;1918.669067;660.754211
158;car;46;1638.976318;540.839417;1732.355225;577.075684
158;car;49;1681.285278;491.820435;1755.224121;542.329346
158;car;50;1080.976196;444.632965;1131.162964;498.540924
158;car;27;1130.404907;375.476929;1162.041748;404.473236
158;car;28;1112.105347;309.643799;1135.342041;328.285339
158;car;39;1580.536133;471.211792;1662.172363;516.526306
158;car;73;1358.689941;432.374847;1439.254150;473.238495
158;car;40;671.429932;373.377838;712.791138;399.030609
158;car;30;52.399910;314.019775;106.391487;341.352386
158;car;33;16.496878;322.221588;73.177803;349.279205
158;pedestrian;60;1429.074951;771.894287;1454.609619;844.948425
158;car;79;1040.650635;302.737122;1062.497925;322.127258
158;pedestrian;13;119.078255;600.831726;152.492355;658.192444
158;car;11;1075.577026;346.428162;1101.983032;372.829803
158;car;37;1487.365234;486.961975;1559.044922;536.221863
158;car;64;1675.577515;422.267273;1743.708008;448.443634
158;car;52;705.273071;379.127472;743.555359;403.762268
158;car;6;1198.893921;648.892883;1284.522217;746.823608
158;pedestrian;38;481.555206;658.518494;518.298279;724.496887
158;car;77;1757.572021;556.135010;1880.216797;615.158447
158;car;35;0.572498;326.874054;40.188797;357.899994
158;car;67;1116.454590;333.480713;1144.696655;359.000977
158;car;25;1805.020386;589.166870;1915.667114;666.043335
158;car;80;1613.895142;524.750488;1726.875000;573.218750
158;car;86;1847.238037;696.233276;1919.632202;778.427124
158;car;55;413.605713;359.559570;465.451172;389.214355
158;car;58;183.636444;321.731049;226.343109;345.229462
159;car;2;1093.760254;787.310303;1194.468750;939.441650
159;car;3;930.830505;691.883362;1012.709290;791.271362
159;car;4;957.551575;575.824524;1027.372070;652.007996
159;car;5;1078.392700;515.889343;1133.745117;576.934021
159;car;7;987.721191;443.856689;1034.729370;491.639526
159;car;8;552.673645;367.334259;611.222656;399.104340
159;car;9;1780.810425;705.842896;1919.622070;798.239929
159;car;10;1624.868164;576.509277;1730.517334;652.292175
159;pedestrian;12;1384.181885;723.441406;1418.656372;802.952026
159;car;14;638.494446;358.837708;676.313965;388.509552
159;car;15;783.730591;378.155487;832.481812;408.133698
159;car;16;350.195190;368.938507;425.557831;398.106567
159;car;17;295.494690;325.554077;343.874817;349.801178
159;car;18;134.403275;344.087982;180.459610;377.181152
159;car;19;1709.651489;583.591309;1819.669800;658.709656
159;car;20;76.866661;344.037750;125.768204;377.036560
159;car;21;509.604340;338.152740;552.815247;362.309448
159;car;22;1574.360107;545.490051;1664.735107;604.610107
159;car;23;1784.559448;503.956573;1851.059570;547.810120
159;car;24;1217.325928;420.754730;1313.962769;458.410614
159;car;26;1865.176392;509.153778;1919.887451;553.956848
159;car;31;303.819458;350.527710;355.216278;383.711639
159;car;34;1803.222900;479.601807;1854.521118;516.929138
159;car;36;739.297913;372.900208;783.691345;407.219543
159;car;41;1854.372681;554.525391;1919.384033;607.861267
159;car;44;1875.505371;590.925720;1918.549316;660.858948
159;car;46;1639.219482;540.505127;1732.259277;576.185120
159;car;49;1681.546387;491.948700;1755.152100;542.161743
159;car;50;1080.491943;445.353027;1130.521973;498.952057
159;car;27;1130.472046;376.066345;1162.024536;404.849640
159;car;28;1112.219482;309.631042;1135.457520;328.151367
159;car;39;1580.752686;470.408691;1662.239258;516.205933
159;car;73;1358.112549;431.558289;1440.087646;473.362244
159;car;40;671.742432;373.861633;712.491577;399.031494
159;car;30;52.521435;314.081055;106.477669;341.370483
159;car;33;16.099882;322.207123;73.005035;349.348389
159;pedestrian;60;1429.051392;771.518127;1454.669800;844.735352
159;car;79;1040.362671;302.848633;1062.375488;322.159485
159;pedestrian;13;118.860405;601.497742;153.905731;661.830200
159;car;11;1075.684814;346.696716;1101.893799;372.944519
159;car;37;1487.276855;486.870728;1558.992554;536.203125
159;car;64;1675.219116;422.082794;1743.063843;448.040436
159;car;52;705.214478;379.206665;743.373657;403.794556
159;car;6;1198.521973;650.025269;1284.953003;748.772400
159;pedestrian;38;482.191345;658.422119;519.021423;723.602722
159;car;77;1755.743896;555.911743;1880.845093;615.368774
159;car;35;0.492413;326.974487;40.031174;357.977509
159;car;67;1116.265381;333.465759;1144.905762;359.185486
159;car;25;1805.097900;588.108948;1915.360229;666.041687
159;car;55;415.085327;359.503754;465.892761;388.768402
159;car;58;183.666718;321.772064;225.949905;345.266510
159;car;83;1212.572632;337.875153;1264.030640;362.282135
160;car;2;1093.973267;789.865601;1194.952026;942.107849
160;car;3;930.091125;692.727661;1012.703796;793.218628
160;car;4;957.461609;575.996582;1027.650146;652.746704
160;car;5;1078.554199;516.560669;1133.690186;577.562134
160;car;7;987.516235;444.064331;1034.896606;492.748383
160;car;8;552.404541;367.395935;611.402649;399.427795
160;car;9;1780.660767;705.675659;1919.727417;798.264587
160;car;10;1624.429932;575.925415;1730.400513;652.272766
160;pedestrian;12;1384.422974;723.383667;1418.680054;802.805237
160;car;14;638.796265;358.822021;676.125000;388.605560
160;car;15;783.854614;378.138824;832.403076;407.962616
160;car;16;349.692902;368.592346;426.154022;398.194763
160;car;17;295.454346;325.462067;344.031372;349.818237
160;car;18;133.607590;343.902863;179.883636;377.110291
160;car;19;1709.406006;583.140869;1819.664429;658.679260
160;car;20;76.775421;343.937866;125.526794;376.845886
160;car;21;509.289551;337.829681;553.433716;362.470612
160;car;22;1573.969116;545.497009;1664.419922;604.416870
160;car;23;1785.011108;504.019165;1850.679321;547.818176
160;car;24;1216.858643;420.461975;1314.474609;458.475800
160;car;26;1865.202393;509.127991;1919.878052;553.937378
160;car;31;302.253265;350.465881;354.959778;384.468384
160;car;34;1803.547729;479.588715;1854.546997;516.992920
160;car;36;739.784546;373.009460;783.645630;406.972717
160;car;41;1854.229248;554.534180;1919.404175;607.918579
160;car;44;1875.247925;590.951843;1918.541992;660.797668
160;car;46;1639.024414;540.160034;1732.385620;575.592712
160;car;49;1681.389282;491.840057;1754.650513;541.651794
160;car;50;1080.192871;445.295441;1130.966797;499.695557
160;car;27;1130.354736;376.045410;1162.430908;405.191833
160;car;28;1112.332642;309.710327;1135.581299;328.207581
160;car;39;1581.080322;469.867157;1662.216187;516.032043
160;car;73;1357.453857;430.736969;1440.335083;473.273712
160;car;40;671.405334;373.400055;712.948914;399.022583
160;car;30;52.223576;313.214783;107.116585;341.084167
160;car;33;16.121731;321.431305;73.113190;348.599670
160;pedestrian;60;1429.129272;771.452026;1454.665527;844.355530
160;car;79;1040.450195;303.105560;1062.562500;322.290283
160;pedestrian;13;119.119347;602.112061;154.401657;662.925659
160;car;11;1075.600464;346.939941;1101.507446;372.940460
160;car;37;1487.362793;486.855225;1558.952515;536.182861
160;car;64;1675.148682;422.059784;1743.058594;447.926971
160;car;52;704.972473;378.920898;743.398254;403.707397
160;car;6;1198.178345;651.961487;1285.295898;751.366394
160;pedestrian;38;482.309265;659.045166;518.406738;722.308533
160;car;77;1754.714478;555.838684;1881.363892;615.353210
160;car;35;0.332824;326.349915;40.422867;357.918152
160;car;67;1116.274658;333.602356;1144.916870;359.198395
160;car;25;1805.353271;587.581787;1914.804932;666.063599
160;car;83;1212.525879;338.074707;1263.781494;362.389893
